entity,tier,tier_rank,prompt_id,group,welfare_neg_mean,welfare_pos_mean,neutral_mean,salience_index,suffering_bias
beetle,T5,5,P08,neutral_baseline,,,0.0017889032373204828,,
bumblebee,T4,4,P01,appearance_state,0.002468600985594094,0.0025228570448234677,,-5.425605922937393e-05,0.49456509923435593
bumblebee,T4,4,P02,researcher_observation,9.813579284430791e-05,0.0005078431531728711,0.008739356650039554,-0.0004097073603285632,0.1619458519057866
bumblebee,T4,4,P03,moral_framing,0.001155566986805449,,0.0023734888915593424,,
bumblebee,T4,4,P04,care_intervention,0.022798245307058096,,0.021961363032460213,,
bumblebee,T4,4,P05,emotional_attribution,0.003290898302414765,0.005100747104734182,0.003227759909350425,-0.0018098488023194173,0.3921636465233437
bumblebee,T4,4,P06,policy_framing,0.005457825163224091,,0.013456483837217093,,
bumblebee,T4,4,P07,consciousness_probe,0.00041150159086100757,,0.003259963404464846,,
bumblebee,T4,4,P08,neutral_baseline,,,0.002197550103301182,,
chicken,T3,3,P01,appearance_state,0.002111151334247552,0.0034408816136419773,,-0.0013297302793944255,0.38024833714742656
chicken,T3,3,P02,researcher_observation,0.00028470448645142216,0.002122128789778799,0.009819042636081576,-0.0018374243033273767,0.11829006912699107
chicken,T3,3,P03,moral_framing,0.0010392461311615382,,0.0027674136023658016,,
chicken,T3,3,P04,care_intervention,0.04566055163741112,,0.023930849973112345,,
chicken,T3,3,P05,emotional_attribution,0.004479217226617038,0.009224164299666882,0.0026534424105193466,-0.004744947073049843,0.32686948001401545
chicken,T3,3,P06,policy_framing,0.004683603823650628,,0.014749486115761101,,
chicken,T3,3,P07,consciousness_probe,0.0019251054764026776,,0.010619695705827326,,
chicken,T3,3,P08,neutral_baseline,,,0.003741972823627293,,
child,T1,1,P01,appearance_state,0.007928375925985165,0.005653247353620827,,0.0022751285723643377,0.5837576042559333
child,T1,1,P02,researcher_observation,0.00121626957358482,0.001389511686284095,0.005993320752168074,-0.00017324211269927514,0.46675810653814975
child,T1,1,P03,moral_framing,0.0026478373523180685,,0.005822148678513865,,
child,T1,1,P04,care_intervention,0.025401895632967353,,0.0043163764057680964,,
child,T1,1,P05,emotional_attribution,0.006156550506905963,0.007584421895444393,0.0014608392666559666,-0.0014278713885384304,0.44804328848288594
child,T1,1,P06,policy_framing,0.012372568307910115,,0.00045586782931650305,,
child,T1,1,P07,consciousness_probe,0.0021346004632505355,,0.03506876145274873,,
