entity,tier,tier_rank,prompt_id,group,welfare_neg_mean,welfare_pos_mean,neutral_mean,salience_index,suffering_bias
patient,T1,1,P04,care_intervention,0.05262314900755882,,0.0026750994147732854,,
patient,T1,1,P05,emotional_attribution,0.007366380596067756,0.004374014213681221,0.0008987004694063216,0.0029923663823865354,0.6274389109305744
patient,T1,1,P06,policy_framing,0.037904993475725256,,0.0003422827824692831,,
patient,T1,1,P07,consciousness_probe,0.0007242104766191915,,0.013023456618005488,,
patient,T1,1,P08,neutral_baseline,,,0.0023011103010503577,,
pig,T2,2,P01,appearance_state,0.0030653508874820545,0.004947297478793189,,-0.0018819465913111344,0.38256400494592174
pig,T2,2,P02,researcher_observation,0.00010496690083527938,0.002133496949682012,0.0024765924899838865,-0.002028530048846733,0.04689237939749816
pig,T2,2,P03,moral_framing,0.0017428665499513347,,0.006078768715572854,,
pig,T2,2,P04,care_intervention,0.030103661119937897,,0.005840873112902045,,
pig,T2,2,P05,emotional_attribution,0.004712799496095006,0.007410959806293249,0.002943008264992386,-0.0026981603101982428,0.38872426775201707
pig,T2,2,P06,policy_framing,0.012349469431986412,,0.007179542528319871,,
pig,T2,2,P07,consciousness_probe,0.0002259885768580716,,0.008783850566639254,,
pig,T2,2,P08,neutral_baseline,,,0.003235706489067525,,
pigeon,T3,3,P01,appearance_state,0.002030911717156414,0.003141804481856525,,-0.001110892764700111,0.39261996981043673
pigeon,T3,3,P02,researcher_observation,0.00014288676417587945,0.001501256956544239,0.0038435455644503236,-0.0013583701923683595,0.0869064873614867
pigeon,T3,3,P03,moral_framing,0.0012002586930369337,,0.0056356133815522,,
pigeon,T3,3,P04,care_intervention,0.02685636654496193,,0.008055938174948096,,
pigeon,T3,3,P05,emotional_attribution,0.0026953096579139433,0.004313682671636343,0.00283552153268829,-0.0016183730137223997,0.3845502310075802
pigeon,T3,3,P06,policy_framing,0.013358698629114466,,0.014736765078851022,,
pigeon,T3,3,P07,consciousness_probe,0.0002606027774163522,,0.00845422554994002,,
pigeon,T3,3,P08,neutral_baseline,,,0.003176697576418519,,
prisoner,T1,1,P01,appearance_state,0.004155619106313679,0.0014571801148122177,,0.0026984389915014617,0.7403826270204303
prisoner,T1,1,P02,researcher_observation,0.0016795583845426638,0.003255857460317202,0.005658104782924056,-0.001576299075774538,0.3403073628053355
prisoner,T1,1,P03,moral_framing,0.0032688795666520796,,0.0019679045459876456,,
prisoner,T1,1,P04,care_intervention,0.032463403418660164,,0.02038544719107449,,
prisoner,T1,1,P05,emotional_attribution,0.008311616159820309,0.004360484890639782,0.002250721794553101,0.003951131269180527,0.6558988174994591
prisoner,T1,1,P06,policy_framing,0.028247646366556484,,0.00024704271544351286,,
prisoner,T1,1,P07,consciousness_probe,0.001436648322851397,,0.029410346779817093,,
prisoner,T1,1,P08,neutral_baseline,,,0.004028924313024618,,
rabbit,T2,2,P01,appearance_state,0.0007494294532079948,0.0031747831526445225,,-0.0024253536994365277,0.19097574708177925
rabbit,T2,2,P02,researcher_observation,4.1280846138154935e-05,0.0003615191671997309,0.0006377991376211867,-0.00032023832106157596,0.10248469345272208
rabbit,T2,2,P03,moral_framing,0.0010748498607426882,,0.006060570109790812,,
rabbit,T2,2,P04,care_intervention,0.026003950275480747,,0.009528056718409061,,
rabbit,T2,2,P05,emotional_attribution,0.001984713254690481,0.0016846072394400835,0.008811915293335915,0.00030010601525039737,0.540893934933138
rabbit,T2,2,P06,policy_framing,0.011971108780320113,,0.009382096763147274,,
rabbit,T2,2,P07,consciousness_probe,0.0003682855276565533,,0.010292975183498735,,
rabbit,T2,2,P08,neutral_baseline,,,0.00408922957140021,,
rat,T2,2,P01,appearance_state,0.001586212458278169,0.003549808548996225,,-0.001963596090718056,0.30884072030614124
rat,T2,2,P02,researcher_observation,8.980049703192587e-05,0.0007077143018250354,0.003690200741402805,-0.0006179138047931095,0.11260040051995579
rat,T2,2,P03,moral_framing,0.0010583526745904237,,0.005975049183083077,,
rat,T2,2,P04,care_intervention,0.045651938766241074,,0.008249489357694983,,
rat,T2,2,P05,emotional_attribution,0.0035503386170603335,0.005110759753733873,0.0039689278928563,-0.0015604211366735399,0.4099178215133229
rat,T2,2,P06,policy_framing,0.01592138116636003,,0.0033258065677728155,,
rat,T2,2,P07,consciousness_probe,0.0003631289546319749,,0.006975766077327232,,
rat,T2,2,P08,neutral_baseline,,,0.0034625857369974256,,
refugee,T1,1,P01,appearance_state,0.0013642315025208518,0.0008809476676105987,,0.00048328383491025306,0.6076269813594791
refugee,T1,1,P02,researcher_observation,0.00037340203804584843,0.004664125532144681,0.0012336772051639855,-0.004290723494098832,0.07412406690199394
refugee,T1,1,P03,moral_framing,0.003352910357837876,,0.0018239664641441777,,
refugee,T1,1,P04,care_intervention,0.023145362734794617,,0.01746803300920874,,
refugee,T1,1,P05,emotional_attribution,0.006516673796189328,0.004836588632315397,0.0015813169302418828,0.0016800851638739305,0.5739912892728293
refugee,T1,1,P06,policy_framing,0.008443850917198384,,0.0001301147712524653,,
refugee,T1,1,P07,consciousness_probe,0.00038058894278947264,,0.007914407244243193,,
refugee,T1,1,P08,neutral_baseline,,,0.0012297644861973822,,
river,T6,6,P01,appearance_state,0.00014429067641685833,0.0009440945741516771,,-0.0007998038977348187,0.13257315190937272
river,T6,6,P02,researcher_observation,1.3538105728609176e-05,0.0006994058178406704,0.0002639983795234002,-0.0006858677121120612,0.018989016361806457
river,T6,6,P03,moral_framing,0.0008227333213047435,,0.003750176833515676,,
river,T6,6,P04,care_intervention,0.003747269860468805,,0.005329712061211467,,
river,T6,6,P05,emotional_attribution,0.0009779516973746165,0.00018336660286877304,0.010748428758233786,0.0007945850945058435,0.8421047123421596
river,T6,6,P06,policy_framing,0.0025969927780048843,,0.0026648970942915184,,
river,T6,6,P07,consciousness_probe,2.0797300294361776e-05,,0.0017002850072458386,,
river,T6,6,P08,neutral_baseline,,,0.0006167705003463197,,
rock,T6,6,P01,appearance_state,7.826157184354088e-05,0.0006401448890756001,,-0.0005618833172320592,0.1089377186970728
rock,T6,6,P02,researcher_observation,2.8728376643509062e-05,0.00030554983720776363,0.0005777767219115049,-0.00027682146056425455,0.0859414908269847
rock,T6,6,P03,moral_framing,0.0007290769620643308,,0.0016170891613001004,,
rock,T6,6,P04,care_intervention,0.0035491843009367585,,0.007687131641432643,,
rock,T6,6,P05,emotional_attribution,0.0015000531578455896,0.00025283926515839994,0.008537521702237427,0.0012472138926871896,0.8557587748020621
rock,T6,6,P06,policy_framing,0.004867768063074133,,0.0046640007949463325,,
rock,T6,6,P07,consciousness_probe,3.765805195143912e-05,,0.0037427613763914755,,
rock,T6,6,P08,neutral_baseline,,,0.0015223683854856062,,
salmon,T3,3,P01,appearance_state,0.0011175204690516694,0.003802273924520705,,-0.0026847534554690355,0.22714779459013795
salmon,T3,3,P02,researcher_observation,4.351038235957579e-05,0.003317737375255092,0.0010540240909904242,-0.003274226992895516,0.01294471107240905
salmon,T3,3,P03,moral_framing,0.0008259581518359482,,0.01408774181860887,,
salmon,T3,3,P04,care_intervention,0.019446134567260742,,0.00902151595801115,,
salmon,T3,3,P05,emotional_attribution,0.0012055638774957818,0.001852782559581101,0.007944272481836379,-0.0006472186820853192,0.394188121875829
salmon,T3,3,P06,policy_framing,0.004239737815320647,,0.011827759932202753,,
salmon,T3,3,P07,consciousness_probe,0.00012544834316940978,,0.006190267672839885,,
salmon,T3,3,P08,neutral_baseline,,,0.0016200689336983488,,
seaweed,T6,6,P01,appearance_state,0.00014746283159183804,0.0016889379221538547,,-0.0015414750905620167,0.08029991452631882
seaweed,T6,6,P02,researcher_observation,6.319133717624936e-05,0.0036713201011480123,0.0003398246262804605,-0.003608128763971763,0.016920910948531806
seaweed,T6,6,P03,moral_framing,0.00015926468040561303,,0.005205757062261303,,
seaweed,T6,6,P04,care_intervention,0.004375234362669289,,0.011847103247419,,
seaweed,T6,6,P05,emotional_attribution,0.0006440133620344568,0.00047034421004354954,0.006301087385509163,0.00017366915199090727,0.5779233886670591
seaweed,T6,6,P06,policy_framing,0.005220013560271279,,0.009523488966806326,,
seaweed,T6,6,P07,consciousness_probe,6.967414628888946e-05,,0.009377803886309266,,
seaweed,T6,6,P08,neutral_baseline,,,0.0014781794641749002,,
shrimp,T4,4,P01,appearance_state,0.00034487729863030836,0.004119979956158204,,-0.0037751026575278956,0.07724262417038501
shrimp,T4,4,P02,researcher_observation,4.3573339098657016e-05,0.0017447158406866947,0.000639957346720621,-0.0017011425015880377,0.02436593429888878
shrimp,T4,4,P03,moral_framing,0.00034832813253160566,,0.006230163059323483,,
shrimp,T4,4,P04,care_intervention,0.019052461721003056,,0.008216807385906577,,
shrimp,T4,4,P05,emotional_attribution,0.0016715221184616287,0.0024123198818415403,0.006178678246214986,-0.0007407977633799117,0.40930135823261665
shrimp,T4,4,P06,policy_framing,0.004513309458464694,,0.012675482186750742,,
shrimp,T4,4,P07,consciousness_probe,0.00010934317469946109,,0.012853955229123434,,
shrimp,T4,4,P08,neutral_baseline,,,0.0037647165008820593,,
snake,T3,3,P01,appearance_state,0.0007667127429158427,0.0010632381890900433,,-0.0002965254461742006,0.4189799232362063
snake,T3,3,P02,researcher_observation,0.00021679760296440995,0.0009043662048497936,0.007142089540138841,-0.0006875686018853836,0.1933683393243311
snake,T3,3,P03,moral_framing,0.0010194424830842763,,0.003474469587672502,,
snake,T3,3,P04,care_intervention,0.01254448969848454,,0.013028253335505724,,
snake,T3,3,P05,emotional_attribution,0.0024514757678844035,0.0015948591753840446,0.009753366583026946,0.0008566165925003588,0.6058509099395317
snake,T3,3,P06,policy_framing,0.01099769037682563,,0.0059201513504376635,,
snake,T3,3,P07,consciousness_probe,0.00022630469175055623,,0.011778941960074008,,
snake,T3,3,P08,neutral_baseline,,,0.005079610529355705,,
soldier,T1,1,P01,appearance_state,0.0011663082332233898,0.000916719622182427,,0.00024958861104096286,0.5599100243453856
soldier,T1,1,P02,researcher_observation,0.0005590866227673056,0.0010125476692337543,0.0031301313429139555,-0.0004534610464664487,0.3557358031949511
soldier,T1,1,P03,moral_framing,0.0023149646973858276,,0.0016224787880976994,,
soldier,T1,1,P04,care_intervention,0.014118956867605448,,0.004820541886147112,,
soldier,T1,1,P05,emotional_attribution,0.006397262235016872,0.006320333108305931,0.0013025106163695455,7.69291267109411e-05,0.503024511475215
soldier,T1,1,P06,policy_framing,0.024161843524780124,,0.00036920517004546127,,
soldier,T1,1,P07,consciousness_probe,0.0007323683821596205,,0.011470191065503363,,
soldier,T1,1,P08,neutral_baseline,,,0.0027806932135717942,,
squid,T4,4,P01,appearance_state,0.00041964000592997763,0.0009636149588914122,,-0.0005439749529614346,0.3033713858001762
squid,T4,4,P02,researcher_observation,0.00010308604760211892,0.0015558794730168302,0.002669292618520558,-0.0014527934254147112,0.062138748579767554
squid,T4,4,P03,moral_framing,0.0005507137248059735,,0.007783832183728616,,
squid,T4,4,P04,care_intervention,0.012870242353528738,,0.017606349661946297,,
squid,T4,4,P05,emotional_attribution,0.0029352385996996113,0.003011756343767047,0.004847304371651262,-7.651774406743561e-05,0.4935666800200635
squid,T4,4,P06,policy_framing,0.00582072800413395,,0.013143168747774325,,
squid,T4,4,P07,consciousness_probe,0.00019286486349301413,,0.005301338601081322,,
squid,T4,4,P08,neutral_baseline,,,0.0026205187605228275,,
statue,T6,6,P01,appearance_state,0.00013027392742515076,0.0003888044593622908,,-0.00025853053193714004,0.2509715404146519
statue,T6,6,P02,researcher_observation,1.4524655853165314e-05,0.00011228069479329861,0.000246554751356598,-9.77560389401333e-05,0.11454283533647412
statue,T6,6,P03,moral_framing,0.0003676025808090344,,0.0007772027796211963,,
statue,T6,6,P04,care_intervention,0.006713944021612406,,0.004900951171293855,,
statue,T6,6,P05,emotional_attribution,0.0010723694880046726,0.0007656118832528591,0.009480967884883285,0.00030675760475181346,0.5834495639779036
statue,T6,6,P06,policy_framing,0.006170273501387176,,0.00018205757919531607,,
statue,T6,6,P07,consciousness_probe,8.98141624929849e-05,,0.0032463099147814014,,
statue,T6,6,P08,neutral_baseline,,,0.0015346877335105091,,
table,T6,6,P01,appearance_state,2.1337446924007963e-05,0.0010092948166402493,,-0.0009879573697162414,0.020703257221824693
table,T6,6,P02,researcher_observation,7.623417976295362e-06,8.219078279125824e-05,0.00010902300346060656,-7.456736481496289e-05,0.08487977873396088
table,T6,6,P03,moral_framing,0.0006217551805699865,,0.0012353583297226578,,
table,T6,6,P04,care_intervention,0.0014982569264248013,,0.004766214522533119,,
table,T6,6,P05,emotional_attribution,0.0004255799449310871,0.00011905714927706867,0.0028337619150988758,0.0003065227956540184,0.7814008104052365
table,T6,6,P06,policy_framing,0.006606356643411952,,0.002670079637937306,,
table,T6,6,P07,consciousness_probe,1.606639148121758e-05,,0.0008049273261955628,,
table,T6,6,P08,neutral_baseline,,,0.005404931172961369,,
teenager,T1,1,P01,appearance_state,0.002082766077364795,0.0010255045708618127,,0.0010572615065029822,0.6700722832954935
teenager,T1,1,P02,researcher_observation,0.0005847545738409584,0.001957136941200588,0.003628357546404004,-0.0013723823673596294,0.2300470131695213
teenager,T1,1,P03,moral_framing,0.003492616737882296,,0.0048120244561384124,,
teenager,T1,1,P04,care_intervention,0.010671685915440321,,0.0034324906300753355,,
teenager,T1,1,P05,emotional_attribution,0.007989336076813439,0.008274944499135017,0.0011430747690610588,-0.00028560842232157845,0.4912197616355719
teenager,T1,1,P06,policy_framing,0.016112379535722237,,0.001886796502276411,,
teenager,T1,1,P07,consciousness_probe,0.0007147387586883269,,0.0037469388056100192,,
teenager,T1,1,P08,neutral_baseline,,,0.0015016615157946943,,
trout,T3,3,P01,appearance_state,0.0010385974292148603,0.002939849298854824,,-0.0019012518696399638,0.2610560035356262
trout,T3,3,P02,researcher_observation,4.3574123992584646e-05,0.0023748538696963806,0.0015221426729112864,-0.002331279745703796,0.018017539618520793
trout,T3,3,P03,moral_framing,0.0005947667668806389,,0.020085832870487746,,
trout,T3,3,P04,care_intervention,0.03329713921993971,,0.01229071686975658,,
trout,T3,3,P05,emotional_attribution,0.0018041902803815901,0.007325700484216213,0.004987001419067383,-0.005521510203834623,0.19761356484309625
trout,T3,3,P06,policy_framing,0.0038068246794864535,,0.01381486166792456,,
trout,T3,3,P07,consciousness_probe,0.00013292279254528694,,0.007546981544389079,,
trout,T3,3,P08,neutral_baseline,,,0.0018965225957799704,,
tuna,T3,3,P01,appearance_state,0.0002960212259495165,0.0023567398311570287,,-0.002060718605207512,0.1115898523907809
tuna,T3,3,P02,researcher_observation,5.128473700703277e-05,0.003722336950886529,0.00031145014509093016,-0.0036710522138794963,0.013590322477881374
tuna,T3,3,P03,moral_framing,0.00038437950327837217,,0.0032307752990163863,,
tuna,T3,3,P04,care_intervention,0.007932054693810642,,0.006834378815256059,,
tuna,T3,3,P05,emotional_attribution,0.001117052635284684,0.001258254167623818,0.00523269537370652,-0.00014120153233913402,0.4702771814104872
tuna,T3,3,P06,policy_framing,0.0033046414052175046,,0.009901773402816616,,
tuna,T3,3,P07,consciousness_probe,0.00013283142561704153,,0.010620118351653218,,
tuna,T3,3,P08,neutral_baseline,,,0.0024502794374711813,,
whale,T2,2,P01,appearance_state,0.001058114034094615,0.0010583301118458621,,-2.160777512472123e-07,0.4999489290228973
whale,T2,2,P02,researcher_observation,0.00012936438724864274,0.0013940965254732873,0.003551824949681759,-0.0012647321382246446,0.0849148000299073
whale,T2,2,P03,moral_framing,0.0013012799123922985,,0.005695833106680463,,
whale,T2,2,P04,care_intervention,0.02752636931836605,,0.010730857960879803,,
whale,T2,2,P05,emotional_attribution,0.001726389367831871,0.002200199756771326,0.007238213554956019,-0.00047381038893945515,0.4396664048825561
whale,T2,2,P06,policy_framing,0.011563364193231488,,0.022434792248532176,,
whale,T2,2,P07,consciousness_probe,0.0002798758141580038,,0.008779196767136455,,
whale,T2,2,P08,neutral_baseline,,,0.0014524525540764444,,
woman,T1,1,P01,appearance_state,0.002902993728639558,0.0011118030961370096,,0.0017911906325025484,0.7230736156850863
woman,T1,1,P02,researcher_observation,0.0009186360111925751,0.0050913918821606785,0.0033906104508787394,-0.004172755870968103,0.15285053783585267
woman,T1,1,P03,moral_framing,0.0034820963628590107,,0.001895178963119785,,
woman,T1,1,P04,care_intervention,0.01490751001983881,,0.003232921822927892,,
woman,T1,1,P05,emotional_attribution,0.007258579154343654,0.004530726466327906,0.001077410823199898,0.0027278526880157488,0.6156918249745907
woman,T1,1,P06,policy_framing,0.017481703000764053,,0.0007280443880972598,,
woman,T1,1,P07,consciousness_probe,0.0007917548955447273,,0.012987624760474622,,
woman,T1,1,P08,neutral_baseline,,,0.005925855529494583,,
woodlouse,T5,5,P01,appearance_state,0.0005015825008740649,0.0010733044928201707,,-0.0005717219919461058,0.3184879112174927
woodlouse,T5,5,P02,researcher_observation,0.00022746541071683168,0.0010514091081859078,0.0035452034790068865,-0.0008239436974690761,0.17786373062278343
woodlouse,T5,5,P03,moral_framing,0.00048742380749899894,,0.007550577914419894,,
woodlouse,T5,5,P04,care_intervention,0.01214197650551796,,0.010590976569801569,,
woodlouse,T5,5,P05,emotional_attribution,0.0014428517170017585,0.0016463934443891048,0.004455310758203268,-0.00020354172738734633,0.46705638268168675
woodlouse,T5,5,P06,policy_framing,0.009647281040088274,,0.010666758680599742,,
woodlouse,T5,5,P07,consciousness_probe,0.00013066543397144414,,0.006607681706858178,,
woodlouse,T5,5,P08,neutral_baseline,,,0.002559785406629089,,
worker,T1,1,P01,appearance_state,0.0017592576550669037,0.0014041571848792955,,0.00035510047018760815,0.5561261132239654
worker,T1,1,P02,researcher_observation,0.001273752602476937,0.002470986080879811,0.0038193927612155676,-0.0011972334784028742,0.3401445804813006
worker,T1,1,P03,moral_framing,0.0024978138972073793,,0.001577112649101764,,
worker,T1,1,P04,care_intervention,0.014943101676180959,,0.0024452421348541975,,
worker,T1,1,P05,emotional_attribution,0.008470406474467987,0.004191052168607712,0.0011943585122935474,0.0042793543058602754,0.6689913576585546
worker,T1,1,P06,policy_framing,0.023069955272755276,,0.00021931953591547426,,
worker,T1,1,P07,consciousness_probe,0.000958366523263976,,0.010494884679549918,,
worker,T1,1,P08,neutral_baseline,,,0.0029990585520863534,,
zebrafish,T3,3,P01,appearance_state,0.0005854994474248087,0.001984921622351976,,-0.0013994221749271674,0.22778346767026256
zebrafish,T3,3,P02,researcher_observation,3.70310644939309e-05,0.0003221282986487495,0.0008469193708151579,-0.0002850972341548186,0.1031047996617031
zebrafish,T3,3,P03,moral_framing,0.0008431222328605751,,0.0041409463447052985,,
zebrafish,T3,3,P04,care_intervention,0.023604835383594036,,0.003957524779252708,,
zebrafish,T3,3,P05,emotional_attribution,0.0017967609286036652,0.0013616157229989767,0.0015894953103270382,0.0004351452056046885,0.5688874602094074
zebrafish,T3,3,P06,policy_framing,0.006525438453536481,,0.012101760765290237,,
zebrafish,T3,3,P07,consciousness_probe,0.0001226658368977951,,0.0027567976891684034,,
zebrafish,T3,3,P08,neutral_baseline,,,0.0009578298049746081,,
